# ---------------------------------- WARNING ----------------------------------------						
# Some of the data that you have obtained from this U.S. Geological Survey database may not 						
# have received Director's approval.  Any such data values are qualified as provisional and 						
# are subject to revision.  Provisional data are released on the condition that neither the 						
# USGS nor the United States Government may be held liable for any damages resulting from its use.						
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.						
#						
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output						
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals						
#						
# Contact:   gs-w_support_nwisweb@usgs.gov						
# retrieved: 2024-12-02 03:09:35 -05:00 (nadww01)						
#						
# Data for the following 1 site(s) are contained in this file						
USGS	14144700	7/19/2019	12:00	PDT	150000	A
USGS	14144700	7/19/2019	13:00	PDT	150000	A
USGS	14144700	7/19/2019	14:00	PDT	150000	A
USGS	14144700	7/19/2019	15:00	PDT	151000	A
USGS	14144700	7/19/2019	16:00	PDT	151000	A
USGS	14144700	7/19/2019	17:00	PDT	151000	A
USGS	14144700	7/19/2019	18:00	PDT	151000	A
USGS	14144700	7/19/2019	19:00	PDT	152000	A
USGS	14144700	7/19/2019	20:00	PDT	152000	A
USGS	14144700	7/19/2019	21:00	PDT	152000	A
USGS	14144700	7/19/2019	22:00	PDT	152000	A
USGS	14144700	7/19/2019	23:00	PDT	153000	A
USGS	14144700	7/20/2019	0:00	PDT	153000	A
USGS	14144700	7/20/2019	1:00	PDT	153000	A
USGS	14144700	7/20/2019	2:00	PDT	153000	A
USGS	14144700	7/20/2019	3:00	PDT	154000	A
USGS	14144700	7/20/2019	4:00	PDT	154000	A
USGS	14144700	7/20/2019	5:00	PDT	154000	A
USGS	14144700	7/20/2019	6:00	PDT	154000	A
USGS	14144700	7/20/2019	7:00	PDT	154000	A
USGS	14144700	7/20/2019	8:00	PDT	154000	A
USGS	14144700	7/20/2019	9:00	PDT	154000	A
USGS	14144700	7/20/2019	10:00	PDT	155000	A
USGS	14144700	7/20/2019	11:00	PDT	155000	A
USGS	14144700	7/20/2019	12:00	PDT	155000	A
USGS	14144700	7/20/2019	13:00	PDT	155000	A
USGS	14144700	7/20/2019	14:00	PDT	155000	A
USGS	14144700	7/20/2019	15:00	PDT	155000	A
USGS	14144700	7/20/2019	16:00	PDT	155000	A
USGS	14144700	7/20/2019	17:00	PDT	155000	A
USGS	14144700	7/20/2019	18:00	PDT	155000	A
USGS	14144700	7/20/2019	19:00	PDT	155000	A
USGS	14144700	7/20/2019	20:00	PDT	155000	A
USGS	14144700	7/20/2019	21:00	PDT	155000	A
USGS	14144700	7/20/2019	22:00	PDT	155000	A
USGS	14144700	7/20/2019	23:00	PDT	155000	A
USGS	14144700	7/21/2019	0:00	PDT	155000	A
USGS	14144700	7/21/2019	1:00	PDT	155000	A
USGS	14144700	7/21/2019	2:00	PDT	155000	A
USGS	14144700	7/21/2019	3:00	PDT	155000	A
USGS	14144700	7/21/2019	4:00	PDT	155000	A
USGS	14144700	7/21/2019	5:00	PDT	155000	A
USGS	14144700	7/21/2019	6:00	PDT	155000	A
USGS	14144700	7/21/2019	7:00	PDT	155000	A
USGS	14144700	7/21/2019	8:00	PDT	155000	A
USGS	14144700	7/21/2019	9:00	PDT	154000	A
USGS	14144700	7/21/2019	10:00	PDT	154000	A
USGS	14144700	7/21/2019	11:00	PDT	154000	A
USGS	14144700	7/21/2019	12:00	PDT	154000	A
USGS	14144700	7/21/2019	13:00	PDT	154000	A
USGS	14144700	7/21/2019	14:00	PDT	154000	A
USGS	14144700	7/21/2019	15:00	PDT	154000	A
USGS	14144700	7/21/2019	16:00	PDT	153000	A
USGS	14144700	7/21/2019	17:00	PDT	153000	A
USGS	14144700	7/21/2019	18:00	PDT	153000	A
USGS	14144700	7/21/2019	19:00	PDT	153000	A
USGS	14144700	7/21/2019	20:00	PDT	153000	A
USGS	14144700	7/21/2019	21:00	PDT	153000	A
USGS	14144700	7/21/2019	22:00	PDT	152000	A
USGS	14144700	7/21/2019	23:00	PDT	152000	A
USGS	14144700	7/22/2019	0:00	PDT	152000	A
USGS	14144700	7/22/2019	1:00	PDT	152000	A
USGS	14144700	7/22/2019	2:00	PDT	151000	A
USGS	14144700	7/22/2019	3:00	PDT	151000	A
USGS	14144700	7/22/2019	4:00	PDT	151000	A
USGS	14144700	7/22/2019	5:00	PDT	150000	A
USGS	14144700	7/22/2019	6:00	PDT	150000	A
USGS	14144700	7/22/2019	7:00	PDT	150000	A
USGS	14144700	7/22/2019	8:00	PDT	149000	A
USGS	14144700	7/22/2019	9:00	PDT	149000	A
USGS	14144700	7/22/2019	10:00	PDT	149000	A
USGS	14144700	7/22/2019	11:00	PDT	148000	A
USGS	14144700	7/22/2019	12:00	PDT	148000	A
USGS	14144700	7/22/2019	13:00	PDT	148000	A
USGS	14144700	7/22/2019	14:00	PDT	147000	A
USGS	14144700	7/22/2019	15:00	PDT	147000	A
USGS	14144700	7/22/2019	16:00	PDT	147000	A
USGS	14144700	7/22/2019	17:00	PDT	146000	A
USGS	14144700	7/22/2019	18:00	PDT	146000	A
USGS	14144700	7/22/2019	19:00	PDT	146000	A
USGS	14144700	7/22/2019	20:00	PDT	145000	A
USGS	14144700	7/22/2019	21:00	PDT	145000	A
USGS	14144700	7/22/2019	22:00	PDT	145000	A
USGS	14144700	7/22/2019	23:00	PDT	144000	A
USGS	14144700	7/23/2019	0:00	PDT	144000	A
USGS	14144700	7/23/2019	1:00	PDT	144000	A
USGS	14144700	7/23/2019	2:00	PDT	144000	A
USGS	14144700	7/23/2019	3:00	PDT	143000	A
USGS	14144700	7/23/2019	4:00	PDT	143000	A
USGS	14144700	7/23/2019	5:00	PDT	143000	A
USGS	14144700	7/23/2019	6:00	PDT	143000	A
USGS	14144700	7/23/2019	7:00	PDT	142000	A
USGS	14144700	7/23/2019	8:00	PDT	142000	A
USGS	14144700	7/23/2019	9:00	PDT	142000	A
USGS	14144700	7/23/2019	10:00	PDT	142000	A
USGS	14144700	7/23/2019	11:00	PDT	142000	A
USGS	14144700	7/23/2019	12:00	PDT	141000	A
USGS	14144700	7/23/2019	13:00	PDT	141000	A
USGS	14144700	7/23/2019	14:00	PDT	141000	A
USGS	14144700	7/23/2019	15:00	PDT	141000	A
USGS	14144700	7/23/2019	16:00	PDT	140000	A
USGS	14144700	7/23/2019	17:00	PDT	140000	A
USGS	14144700	7/23/2019	18:00	PDT	140000	A
USGS	14144700	7/23/2019	19:00	PDT	140000	A
USGS	14144700	7/23/2019	20:00	PDT	139000	A
USGS	14144700	7/23/2019	21:00	PDT	139000	A
USGS	14144700	7/23/2019	22:00	PDT	139000	A
USGS	14144700	7/23/2019	23:00	PDT	138000	A
USGS	14144700	7/24/2019	0:00	PDT	138000	A
USGS	14144700	7/24/2019	1:00	PDT	138000	A
USGS	14144700	7/24/2019	2:00	PDT	137000	A
USGS	14144700	7/24/2019	3:00	PDT	137000	A
USGS	14144700	7/24/2019	4:00	PDT	137000	A
USGS	14144700	7/24/2019	5:00	PDT	136000	A
USGS	14144700	7/24/2019	6:00	PDT	136000	A
USGS	14144700	7/24/2019	7:00	PDT	136000	A
USGS	14144700	7/24/2019	8:00	PDT	135000	A
USGS	14144700	7/24/2019	9:00	PDT	135000	A
USGS	14144700	7/24/2019	10:00	PDT	135000	A
USGS	14144700	7/24/2019	11:00	PDT	135000	A
USGS	14144700	7/24/2019	12:00	PDT	135000	A
USGS	14144700	7/24/2019	13:00	PDT	134000	A
USGS	14144700	7/24/2019	14:00	PDT	134000	A
USGS	14144700	7/24/2019	15:00	PDT	134000	A
USGS	14144700	7/24/2019	16:00	PDT	134000	A
USGS	14144700	7/24/2019	17:00	PDT	134000	A
USGS	14144700	7/24/2019	18:00	PDT	134000	A
USGS	14144700	7/24/2019	19:00	PDT	135000	A
USGS	14144700	7/24/2019	20:00	PDT	135000	A
USGS	14144700	7/24/2019	21:00	PDT	135000	A
USGS	14144700	7/24/2019	22:00	PDT	135000	A
USGS	14144700	7/24/2019	23:00	PDT	135000	A
USGS	14144700	7/25/2019	0:00	PDT	136000	A
USGS	14144700	7/25/2019	1:00	PDT	136000	A
USGS	14144700	7/25/2019	2:00	PDT	136000	A
USGS	14144700	7/25/2019	3:00	PDT	137000	A
USGS	14144700	7/25/2019	4:00	PDT	137000	A
USGS	14144700	7/25/2019	5:00	PDT	138000	A
USGS	14144700	7/25/2019	6:00	PDT	138000	A
USGS	14144700	7/25/2019	7:00	PDT	138000	A
USGS	14144700	7/25/2019	8:00	PDT	139000	A
USGS	14144700	7/25/2019	9:00	PDT	139000	A
USGS	14144700	7/25/2019	10:00	PDT	140000	A
USGS	14144700	7/25/2019	11:00	PDT	140000	A
USGS	14144700	7/25/2019	12:00	PDT	141000	A
USGS	14144700	7/25/2019	13:00	PDT	141000	A
USGS	14144700	7/25/2019	14:00	PDT	142000	A
USGS	14144700	7/25/2019	15:00	PDT	142000	A
USGS	14144700	7/25/2019	16:00	PDT	143000	A
USGS	14144700	7/25/2019	17:00	PDT	143000	A
USGS	14144700	7/25/2019	18:00	PDT	144000	A
USGS	14144700	7/25/2019	19:00	PDT	144000	A
USGS	14144700	7/25/2019	20:00	PDT	145000	A
USGS	14144700	7/25/2019	21:00	PDT	145000	A
USGS	14144700	7/25/2019	22:00	PDT	146000	A
USGS	14144700	7/25/2019	23:00	PDT	146000	A
USGS	14144700	7/26/2019	0:00	PDT	147000	A
USGS	14144700	7/26/2019	1:00	PDT	147000	A
USGS	14144700	7/26/2019	2:00	PDT	148000	A
USGS	14144700	7/26/2019	3:00	PDT	149000	A
USGS	14144700	7/26/2019	4:00	PDT	149000	A
USGS	14144700	7/26/2019	5:00	PDT	150000	A
USGS	14144700	7/26/2019	6:00	PDT	150000	A
USGS	14144700	7/26/2019	7:00	PDT	151000	A
USGS	14144700	7/26/2019	8:00	PDT	152000	A
USGS	14144700	7/26/2019	9:00	PDT	152000	A
USGS	14144700	7/26/2019	10:00	PDT	153000	A
USGS	14144700	7/26/2019	11:00	PDT	153000	A
USGS	14144700	7/26/2019	12:00	PDT	154000	A
USGS	14144700	7/26/2019	13:00	PDT	154000	A
USGS	14144700	7/26/2019	14:00	PDT	155000	A
USGS	14144700	7/26/2019	15:00	PDT	155000	A
USGS	14144700	7/26/2019	16:00	PDT	156000	A
USGS	14144700	7/26/2019	17:00	PDT	156000	A
USGS	14144700	7/26/2019	18:00	PDT	157000	A
USGS	14144700	7/26/2019	19:00	PDT	157000	A
USGS	14144700	7/26/2019	20:00	PDT	157000	A
USGS	14144700	7/26/2019	21:00	PDT	157000	A
USGS	14144700	7/26/2019	22:00	PDT	157000	A
USGS	14144700	7/26/2019	23:00	PDT	157000	A
USGS	14144700	7/27/2019	0:00	PDT	157000	A
USGS	14144700	7/27/2019	1:00	PDT	157000	A
USGS	14144700	7/27/2019	2:00	PDT	157000	A
USGS	14144700	7/27/2019	3:00	PDT	157000	A
USGS	14144700	7/27/2019	4:00	PDT	157000	A
USGS	14144700	7/27/2019	5:00	PDT	156000	A
USGS	14144700	7/27/2019	6:00	PDT	156000	A
USGS	14144700	7/27/2019	7:00	PDT	156000	A
USGS	14144700	7/27/2019	8:00	PDT	155000	A
USGS	14144700	7/27/2019	9:00	PDT	154000	A
USGS	14144700	7/27/2019	10:00	PDT	154000	A
USGS	14144700	7/27/2019	11:00	PDT	153000	A
USGS	14144700	7/27/2019	12:00	PDT	152000	A
USGS	14144700	7/27/2019	13:00	PDT	152000	A
USGS	14144700	7/27/2019	14:00	PDT	151000	A
USGS	14144700	7/27/2019	15:00	PDT	150000	A
USGS	14144700	7/27/2019	16:00	PDT	149000	A
USGS	14144700	7/27/2019	17:00	PDT	148000	A
USGS	14144700	7/27/2019	18:00	PDT	148000	A
USGS	14144700	7/27/2019	19:00	PDT	147000	A
USGS	14144700	7/27/2019	20:00	PDT	146000	A
USGS	14144700	7/27/2019	21:00	PDT	145000	A
USGS	14144700	7/27/2019	22:00	PDT	145000	A
USGS	14144700	7/27/2019	23:00	PDT	144000	A
USGS	14144700	7/28/2019	0:00	PDT	143000	A
USGS	14144700	7/28/2019	1:00	PDT	143000	A
USGS	14144700	7/28/2019	2:00	PDT	142000	A
USGS	14144700	7/28/2019	3:00	PDT	142000	A
USGS	14144700	7/28/2019	4:00	PDT	141000	A
USGS	14144700	7/28/2019	5:00	PDT	141000	A
USGS	14144700	7/28/2019	6:00	PDT	140000	A
USGS	14144700	7/28/2019	7:00	PDT	140000	A
USGS	14144700	7/28/2019	8:00	PDT	139000	A
USGS	14144700	7/28/2019	9:00	PDT	139000	A
USGS	14144700	7/28/2019	10:00	PDT	139000	A
USGS	14144700	7/28/2019	11:00	PDT	139000	A
USGS	14144700	7/28/2019	12:00	PDT	139000	A
USGS	14144700	7/28/2019	13:00	PDT	138000	A
USGS	14144700	7/28/2019	14:00	PDT	138000	A
USGS	14144700	7/28/2019	15:00	PDT	138000	A
USGS	14144700	7/28/2019	16:00	PDT	138000	A
USGS	14144700	7/28/2019	17:00	PDT	138000	A
USGS	14144700	7/28/2019	18:00	PDT	138000	A
USGS	14144700	7/28/2019	19:00	PDT	139000	A
USGS	14144700	7/28/2019	20:00	PDT	139000	A
USGS	14144700	7/28/2019	21:00	PDT	139000	A
USGS	14144700	7/28/2019	22:00	PDT	139000	A
USGS	14144700	7/28/2019	23:00	PDT	139000	A
USGS	14144700	7/29/2019	0:00	PDT	139000	A
USGS	14144700	7/29/2019	1:00	PDT	139000	A
USGS	14144700	7/29/2019	2:00	PDT	140000	A
USGS	14144700	7/29/2019	3:00	PDT	140000	A
USGS	14144700	7/29/2019	4:00	PDT	140000	A
USGS	14144700	7/29/2019	5:00	PDT	140000	A
USGS	14144700	7/29/2019	6:00	PDT	140000	A
USGS	14144700	7/29/2019	7:00	PDT	141000	A
USGS	14144700	7/29/2019	8:00	PDT	141000	A
USGS	14144700	7/29/2019	9:00	PDT	141000	A
USGS	14144700	7/29/2019	10:00	PDT	141000	A
USGS	14144700	7/29/2019	11:00	PDT	141000	A
USGS	14144700	7/29/2019	12:00	PDT	141000	A
USGS	14144700	7/29/2019	13:00	PDT	141000	A
USGS	14144700	7/29/2019	14:00	PDT	141000	A
USGS	14144700	7/29/2019	15:00	PDT	142000	A
USGS	14144700	7/29/2019	16:00	PDT	142000	A
USGS	14144700	7/29/2019	17:00	PDT	142000	A
USGS	14144700	7/29/2019	18:00	PDT	142000	A
USGS	14144700	7/29/2019	19:00	PDT	142000	A
USGS	14144700	7/29/2019	20:00	PDT	142000	A
USGS	14144700	7/29/2019	21:00	PDT	142000	A
USGS	14144700	7/29/2019	22:00	PDT	142000	A
USGS	14144700	7/29/2019	23:00	PDT	142000	A
USGS	14144700	7/30/2019	0:00	PDT	142000	A
USGS	14144700	7/30/2019	1:00	PDT	143000	A
USGS	14144700	7/30/2019	2:00	PDT	143000	A
USGS	14144700	7/30/2019	3:00	PDT	143000	A
USGS	14144700	7/30/2019	4:00	PDT	143000	A
USGS	14144700	7/30/2019	5:00	PDT	143000	A
USGS	14144700	7/30/2019	6:00	PDT	143000	A
USGS	14144700	7/30/2019	7:00	PDT	144000	A
USGS	14144700	7/30/2019	8:00	PDT	144000	A
USGS	14144700	7/30/2019	9:00	PDT	144000	A
USGS	14144700	7/30/2019	10:00	PDT	145000	A
USGS	14144700	7/30/2019	11:00	PDT	145000	A
USGS	14144700	7/30/2019	12:00	PDT	145000	A
USGS	14144700	7/30/2019	13:00	PDT	146000	A
USGS	14144700	7/30/2019	14:00	PDT	146000	A
USGS	14144700	7/30/2019	15:00	PDT	147000	A
USGS	14144700	7/30/2019	16:00	PDT	147000	A
USGS	14144700	7/30/2019	17:00	PDT	147000	A
USGS	14144700	7/30/2019	18:00	PDT	148000	A
USGS	14144700	7/30/2019	19:00	PDT	148000	A
USGS	14144700	7/30/2019	20:00	PDT	149000	A
USGS	14144700	7/30/2019	21:00	PDT	149000	A
USGS	14144700	7/30/2019	22:00	PDT	150000	A
USGS	14144700	7/30/2019	23:00	PDT	150000	A
USGS	14144700	7/31/2019	0:00	PDT	150000	A
USGS	14144700	7/31/2019	1:00	PDT	151000	A
USGS	14144700	7/31/2019	2:00	PDT	151000	A
USGS	14144700	7/31/2019	3:00	PDT	152000	A
USGS	14144700	7/31/2019	4:00	PDT	152000	A
USGS	14144700	7/31/2019	5:00	PDT	152000	A
USGS	14144700	7/31/2019	6:00	PDT	153000	A
USGS	14144700	7/31/2019	7:00	PDT	153000	A
USGS	14144700	7/31/2019	8:00	PDT	153000	A
USGS	14144700	7/31/2019	9:00	PDT	154000	A
USGS	14144700	7/31/2019	10:00	PDT	154000	A
USGS	14144700	7/31/2019	11:00	PDT	154000	A
USGS	14144700	7/31/2019	12:00	PDT	155000	A
USGS	14144700	7/31/2019	13:00	PDT	155000	A
USGS	14144700	7/31/2019	14:00	PDT	155000	A
USGS	14144700	7/31/2019	15:00	PDT	156000	A
USGS	14144700	7/31/2019	16:00	PDT	156000	A
USGS	14144700	7/31/2019	17:00	PDT	156000	A
USGS	14144700	7/31/2019	18:00	PDT	156000	A
USGS	14144700	7/31/2019	19:00	PDT	157000	A
USGS	14144700	7/31/2019	20:00	PDT	157000	A
USGS	14144700	7/31/2019	21:00	PDT	157000	A
USGS	14144700	7/31/2019	22:00	PDT	158000	A
USGS	14144700	7/31/2019	23:00	PDT	158000	A
USGS	14144700	8/1/2019	0:00	PDT	159000	A
USGS	14144700	8/1/2019	1:00	PDT	159000	A
USGS	14144700	8/1/2019	2:00	PDT	160000	A
USGS	14144700	8/1/2019	3:00	PDT	160000	A
USGS	14144700	8/1/2019	4:00	PDT	161000	A
USGS	14144700	8/1/2019	5:00	PDT	161000	A
USGS	14144700	8/1/2019	6:00	PDT	162000	A
USGS	14144700	8/1/2019	7:00	PDT	162000	A
USGS	14144700	8/1/2019	8:00	PDT	163000	A
USGS	14144700	8/1/2019	9:00	PDT	163000	A
USGS	14144700	8/1/2019	10:00	PDT	164000	A
USGS	14144700	8/1/2019	11:00	PDT	164000	A
USGS	14144700	8/1/2019	12:00	PDT	165000	A
USGS	14144700	8/1/2019	13:00	PDT	166000	A
USGS	14144700	8/1/2019	14:00	PDT	166000	A
USGS	14144700	8/1/2019	15:00	PDT	166000	A
USGS	14144700	8/1/2019	16:00	PDT	167000	A
USGS	14144700	8/1/2019	17:00	PDT	167000	A
USGS	14144700	8/1/2019	18:00	PDT	168000	A
USGS	14144700	8/1/2019	19:00	PDT	168000	A
USGS	14144700	8/1/2019	20:00	PDT	168000	A
USGS	14144700	8/1/2019	21:00	PDT	169000	A
USGS	14144700	8/1/2019	22:00	PDT	169000	A
USGS	14144700	8/1/2019	23:00	PDT	169000	A
USGS	14144700	8/2/2019	0:00	PDT	169000	A
USGS	14144700	8/2/2019	1:00	PDT	169000	A
USGS	14144700	8/2/2019	2:00	PDT	169000	A
USGS	14144700	8/2/2019	3:00	PDT	169000	A
USGS	14144700	8/2/2019	4:00	PDT	169000	A
USGS	14144700	8/2/2019	5:00	PDT	169000	A
USGS	14144700	8/2/2019	6:00	PDT	169000	A
USGS	14144700	8/2/2019	7:00	PDT	169000	A
USGS	14144700	8/2/2019	8:00	PDT	168000	A
USGS	14144700	8/2/2019	9:00	PDT	168000	A
USGS	14144700	8/2/2019	10:00	PDT	168000	A
USGS	14144700	8/2/2019	11:00	PDT	168000	A
USGS	14144700	8/2/2019	12:00	PDT	167000	A
USGS	14144700	8/2/2019	13:00	PDT	167000	A
USGS	14144700	8/2/2019	14:00	PDT	167000	A
USGS	14144700	8/2/2019	15:00	PDT	167000	A
USGS	14144700	8/2/2019	16:00	PDT	166000	A
USGS	14144700	8/2/2019	17:00	PDT	166000	A
USGS	14144700	8/2/2019	18:00	PDT	166000	A
USGS	14144700	8/2/2019	19:00	PDT	165000	A
USGS	14144700	8/2/2019	20:00	PDT	165000	A
USGS	14144700	8/2/2019	21:00	PDT	165000	A
USGS	14144700	8/2/2019	22:00	PDT	165000	A
USGS	14144700	8/2/2019	23:00	PDT	164000	A
USGS	14144700	8/3/2019	0:00	PDT	164000	A
USGS	14144700	8/3/2019	1:00	PDT	164000	A
USGS	14144700	8/3/2019	2:00	PDT	164000	A
USGS	14144700	8/3/2019	3:00	PDT	164000	A
USGS	14144700	8/3/2019	4:00	PDT	164000	A
USGS	14144700	8/3/2019	5:00	PDT	164000	A
USGS	14144700	8/3/2019	6:00	PDT	164000	A
USGS	14144700	8/3/2019	7:00	PDT	164000	A
USGS	14144700	8/3/2019	8:00	PDT	164000	A
USGS	14144700	8/3/2019	9:00	PDT	164000	A
USGS	14144700	8/3/2019	10:00	PDT	164000	A
USGS	14144700	8/3/2019	11:00	PDT	164000	A
USGS	14144700	8/3/2019	12:00	PDT	164000	A
USGS	14144700	8/3/2019	13:00	PDT	164000	A
USGS	14144700	8/3/2019	14:00	PDT	164000	A
USGS	14144700	8/3/2019	15:00	PDT	164000	A
USGS	14144700	8/3/2019	16:00	PDT	164000	A
USGS	14144700	8/3/2019	17:00	PDT	164000	A
USGS	14144700	8/3/2019	18:00	PDT	164000	A
USGS	14144700	8/3/2019	19:00	PDT	164000	A
USGS	14144700	8/3/2019	20:00	PDT	164000	A
USGS	14144700	8/3/2019	21:00	PDT	164000	A
USGS	14144700	8/3/2019	22:00	PDT	164000	A
USGS	14144700	8/3/2019	23:00	PDT	164000	A
USGS	14144700	8/4/2019	0:00	PDT	164000	A
USGS	14144700	8/4/2019	1:00	PDT	164000	A
USGS	14144700	8/4/2019	2:00	PDT	164000	A
USGS	14144700	8/4/2019	3:00	PDT	164000	A
USGS	14144700	8/4/2019	4:00	PDT	163000	A
USGS	14144700	8/4/2019	5:00	PDT	163000	A
USGS	14144700	8/4/2019	6:00	PDT	163000	A
USGS	14144700	8/4/2019	7:00	PDT	163000	A
USGS	14144700	8/4/2019	8:00	PDT	163000	A
USGS	14144700	8/4/2019	9:00	PDT	162000	A
USGS	14144700	8/4/2019	10:00	PDT	162000	A
USGS	14144700	8/4/2019	11:00	PDT	162000	A
USGS	14144700	8/4/2019	12:00	PDT	162000	A
USGS	14144700	8/4/2019	13:00	PDT	161000	A
USGS	14144700	8/4/2019	14:00	PDT	161000	A
USGS	14144700	8/4/2019	15:00	PDT	161000	A
USGS	14144700	8/4/2019	16:00	PDT	160000	A
USGS	14144700	8/4/2019	17:00	PDT	160000	A
USGS	14144700	8/4/2019	18:00	PDT	160000	A
USGS	14144700	8/4/2019	19:00	PDT	159000	A
USGS	14144700	8/4/2019	20:00	PDT	159000	A
USGS	14144700	8/4/2019	21:00	PDT	158000	A
USGS	14144700	8/4/2019	22:00	PDT	158000	A
USGS	14144700	8/4/2019	23:00	PDT	158000	A
USGS	14144700	8/5/2019	0:00	PDT	157000	A
USGS	14144700	8/5/2019	1:00	PDT	157000	A
USGS	14144700	8/5/2019	2:00	PDT	156000	A
USGS	14144700	8/5/2019	3:00	PDT	156000	A
USGS	14144700	8/5/2019	4:00	PDT	156000	A
USGS	14144700	8/5/2019	5:00	PDT	155000	A
USGS	14144700	8/5/2019	6:00	PDT	155000	A
USGS	14144700	8/5/2019	7:00	PDT	154000	A
USGS	14144700	8/5/2019	8:00	PDT	154000	A
USGS	14144700	8/5/2019	9:00	PDT	154000	A
USGS	14144700	8/5/2019	10:00	PDT	153000	A
USGS	14144700	8/5/2019	11:00	PDT	153000	A
USGS	14144700	8/5/2019	12:00	PDT	153000	A
USGS	14144700	8/5/2019	13:00	PDT	152000	A
USGS	14144700	8/5/2019	14:00	PDT	152000	A
USGS	14144700	8/5/2019	15:00	PDT	152000	A
USGS	14144700	8/5/2019	16:00	PDT	151000	A
USGS	14144700	8/5/2019	17:00	PDT	151000	A
USGS	14144700	8/5/2019	18:00	PDT	151000	A
USGS	14144700	8/5/2019	19:00	PDT	151000	A
USGS	14144700	8/5/2019	20:00	PDT	151000	A
USGS	14144700	8/5/2019	21:00	PDT	150000	A
USGS	14144700	8/5/2019	22:00	PDT	150000	A
USGS	14144700	8/5/2019	23:00	PDT	150000	A
USGS	14144700	8/6/2019	0:00	PDT	150000	A
USGS	14144700	8/6/2019	1:00	PDT	150000	A
USGS	14144700	8/6/2019	2:00	PDT	150000	A
USGS	14144700	8/6/2019	3:00	PDT	150000	A
USGS	14144700	8/6/2019	4:00	PDT	150000	A
USGS	14144700	8/6/2019	5:00	PDT	149000	A
USGS	14144700	8/6/2019	6:00	PDT	149000	A
USGS	14144700	8/6/2019	7:00	PDT	149000	A
USGS	14144700	8/6/2019	8:00	PDT	149000	A
USGS	14144700	8/6/2019	9:00	PDT	149000	A
USGS	14144700	8/6/2019	10:00	PDT	149000	A
USGS	14144700	8/6/2019	11:00	PDT	149000	A
USGS	14144700	8/6/2019	12:00	PDT	149000	A
USGS	14144700	8/6/2019	13:00	PDT	149000	A
USGS	14144700	8/6/2019	14:00	PDT	149000	A
USGS	14144700	8/6/2019	15:00	PDT	150000	A
USGS	14144700	8/6/2019	16:00	PDT	150000	A
USGS	14144700	8/6/2019	17:00	PDT	150000	A
USGS	14144700	8/6/2019	18:00	PDT	150000	A
USGS	14144700	8/6/2019	19:00	PDT	150000	A
USGS	14144700	8/6/2019	20:00	PDT	150000	A
USGS	14144700	8/6/2019	21:00	PDT	150000	A
USGS	14144700	8/6/2019	22:00	PDT	150000	A
USGS	14144700	8/6/2019	23:00	PDT	150000	A
USGS	14144700	8/7/2019	0:00	PDT	150000	A
USGS	14144700	8/7/2019	1:00	PDT	150000	A
USGS	14144700	8/7/2019	2:00	PDT	150000	A
USGS	14144700	8/7/2019	3:00	PDT	150000	A
USGS	14144700	8/7/2019	4:00	PDT	150000	A
USGS	14144700	8/7/2019	5:00	PDT	150000	A
USGS	14144700	8/7/2019	6:00	PDT	150000	A
USGS	14144700	8/7/2019	7:00	PDT	150000	A
USGS	14144700	8/7/2019	8:00	PDT	150000	A
USGS	14144700	8/7/2019	9:00	PDT	150000	A
USGS	14144700	8/7/2019	10:00	PDT	150000	A
USGS	14144700	8/7/2019	11:00	PDT	150000	A
USGS	14144700	8/7/2019	12:00	PDT	150000	A
USGS	14144700	8/7/2019	13:00	PDT	150000	A
USGS	14144700	8/7/2019	14:00	PDT	151000	A
USGS	14144700	8/7/2019	15:00	PDT	151000	A
USGS	14144700	8/7/2019	16:00	PDT	151000	A
USGS	14144700	8/7/2019	17:00	PDT	151000	A
USGS	14144700	8/7/2019	18:00	PDT	151000	A
USGS	14144700	8/7/2019	19:00	PDT	151000	A
USGS	14144700	8/7/2019	20:00	PDT	151000	A
USGS	14144700	8/7/2019	21:00	PDT	151000	A
USGS	14144700	8/7/2019	22:00	PDT	151000	A
USGS	14144700	8/7/2019	23:00	PDT	152000	A
USGS	14144700	8/8/2019	0:00	PDT	152000	A
USGS	14144700	8/8/2019	1:00	PDT	152000	A
USGS	14144700	8/8/2019	2:00	PDT	152000	A
USGS	14144700	8/8/2019	3:00	PDT	152000	A
USGS	14144700	8/8/2019	4:00	PDT	152000	A
USGS	14144700	8/8/2019	5:00	PDT	152000	A
USGS	14144700	8/8/2019	6:00	PDT	152000	A
USGS	14144700	8/8/2019	7:00	PDT	152000	A
USGS	14144700	8/8/2019	8:00	PDT	152000	A
USGS	14144700	8/8/2019	9:00	PDT	152000	A
USGS	14144700	8/8/2019	10:00	PDT	152000	A
USGS	14144700	8/8/2019	11:00	PDT	152000	A
USGS	14144700	8/8/2019	12:00	PDT	152000	A
USGS	14144700	8/8/2019	13:00	PDT	152000	A
USGS	14144700	8/8/2019	14:00	PDT	152000	A
USGS	14144700	8/8/2019	15:00	PDT	152000	A
USGS	14144700	8/8/2019	16:00	PDT	152000	A
USGS	14144700	8/8/2019	17:00	PDT	152000	A
USGS	14144700	8/8/2019	18:00	PDT	151000	A
